I002,I006,I009,I010,I016,I022,I024,I034,I039,I040,I041,I044,I045,I052,I056,I057,I065,I069,I071,I075,I077,I087,I091,I094,I095,I096,I097,I098,I109,I111,I114,I119,I132,I135,I141,I143,I147,I148,I152,I159,I167,I173,I175,I182,I183,I184,I185,I188,I190,I212,I222,I224,I225,I228,I230,I234,I244,I251,I254,I257,I260,I267,I268,I274,I279,I282,I284,I289,I291,I294,I296,I298,I302,I304,I310,I311,I315,I317,I319,I324,I326,I327,I347,I349,I350,I354,I372,I377,I378,I379,I382,I391,I394,I395,I403,I412,I418,I421,I422,I430,I432,I439,I442,I444,I454,I458,I460,I465,I469,I478,I479,I481,I490,I495,I504,I506,I507,I512,I513,I514,I518,I522,I523,I525,I532,I535,I536,I538,I542,I544,I552,I572,I573,I585,I589,I600,I601,I608,I609
0.6957672,0.6951448,0.6881849,0.7077585,0.7087982,0.6852708,0.6934068,0.730358,0.7010422,0.7160393,0.7049296,0.6868442,0.7362566,0.7348557,0.7334785,0.7242423,0.6966267,0.7115687,0.7150146,0.7270904,0.7250333,0.6989962,0.6822351,0.7052217,0.7214484,0.7037504,0.7178065,0.7104498,0.6531987,0.6632127,0.7271703,0.7032402,0.7268074,0.7271238,0.7300376,0.7481915,0.7292036,0.6436983,0.6873327,0.6943022,0.6412321,0.6584963,0.7062499,0.7047932,0.7155475,0.7528017,0.7386983,0.7442362,0.7287665,0.7066821,0.7066101,0.7138218,0.6985683,0.6875607,0.6908408,0.7159463,0.7218043,0.7002745,0.6919253,0.6877713,0.7070643,0.6606459,0.688036,0.6932898,0.6918398,0.7115461,0.6985658,0.7032217,0.7069144,0.7143729,0.6989171,0.6978999,0.695389,0.7178869,0.7248268,0.6558796,0.6848568,0.7015276,0.6669354,0.6814802,0.7118578,0.5881879,0.695222,0.6572321,0.6748266,0.6942977,0.725057,0.7115694,0.6950874,0.694113,0.7302018,0.6848446,0.7024261,0.713622,0.7154763,0.676383,0.6874898,0.7219229,0.7226541,0.7036197,0.718116,0.7286054,0.6866239,0.7152506,0.682018,0.7037662,0.6986703,0.7213423,0.7076603,0.7285471,0.7071132,0.7039154,0.7493061,0.6755586,0.7050721,0.7254973,0.7289106,0.6674404,0.7153586,0.6618586,0.6670206,0.7063426,0.6956124,0.7180167,0.7197375,0.717447,0.6992561,0.7099712,0.6998855,0.72552,0.6909488,0.7081585,0.6958709,0.7145759,0.6908498,0.6904914,0.6948838,0.738993,0.7202181
0.142186,0.1410017,0.1373408,0.1317306,0.1145786,0.1199761,0.1183164,0.1318283,0.130176,0.1355531,0.1400686,0.1345393,0.1257379,0.08076236,0.1219968,0.1177742,0.1432858,0.1394233,0.1315809,0.1647786,0.1092725,0.1220011,0.1138147,0.1220348,0.1113849,0.1062629,0.0960844,0.1260282,0.1270964,0.1569344,0.1460308,0.1202295,0.1353607,0.1314185,0.1070275,0.1157832,0.1447689,0.1167612,0.09948669,0.1282332,0.1311376,0.1390883,0.1537891,0.1450897,0.1275731,0.1105086,0.1140387,0.1295259,0.1130619,0.1402983,0.1313118,0.1357661,0.1267685,0.142586,0.1544503,0.1254182,0.1146242,0.1395808,0.1160851,0.1233881,0.1187694,0.1575176,0.1161283,0.1407483,0.1237841,0.1468242,0.1168832,0.1209464,0.1173114,0.1165119,0.1232278,0.1072085,0.1314212,0.09874874,0.1275838,0.1535534,0.1357657,0.1180311,0.1158895,0.1051776,0.1456951,0.1867778,0.1202988,0.1195129,0.1460819,0.1336409,0.1215041,0.1327366,0.1322415,0.1260733,0.1343957,0.1386992,0.124986,0.1125173,0.1391436,0.1625023,0.153321,0.123161,0.1843751,0.1081192,0.1339014,0.1204036,0.1431218,0.1215939,0.1463326,0.146944,0.1370451,0.1490801,0.1194911,0.1060458,0.1262122,0.1278912,0.1187229,0.134803,0.1381325,0.1208746,0.1277008,0.1776791,0.1030371,0.152436,0.1608359,0.137573,0.1365078,0.1165083,0.1229836,0.09869334,0.1322709,0.1083822,0.1651248,0.1161097,0.1292226,0.1273558,0.1123253,0.1388799,0.1145766,0.09680308,0.122736,0.1139188,0.1283711
0.7958186,0.7944038,0.7602423,0.7957953,0.769119,0.8225989,0.8046519,0.7951639,0.8025972,0.8046905,0.7981483,0.802551,0.7924391,0.8020347,0.8325762,0.8122767,0.7918454,0.7849234,0.8322454,0.8048308,0.8103948,0.8069239,0.8000187,0.7920132,0.8198938,0.844058,0.8045893,0.7921484,0.7930094,0.7708288,0.8216118,0.8125823,0.8446478,0.7515957,0.8174075,0.8076791,0.7685337,0.7938889,0.8322421,0.8348535,0.7792217,0.7914894,0.8010558,0.7925768,0.7910486,0.8289136,0.7764115,0.7843325,0.8032737,0.8093505,0.797183,0.8024489,0.7683117,0.773441,0.8072452,0.7902116,0.8388273,0.8287237,0.8114654,0.7768836,0.7965504,0.7842999,0.7898704,0.7796688,0.829973,0.789831,0.7869754,0.7906407,0.7624654,0.8084277,0.7949529,0.797401,0.8336645,0.8068147,0.7960009,0.7898231,0.7766551,0.8493733,0.7567936,0.8371124,0.8300667,0.7098313,0.8246726,0.7790946,0.8442395,0.8251991,0.783841,0.7954877,0.7787329,0.8045692,0.803039,0.7458216,0.7913002,0.7773991,0.7944202,0.7790588,0.7983778,0.7941536,0.8356022,0.8161954,0.795031,0.8030813,0.8079237,0.8228763,0.8259213,0.8113317,0.83398,0.8265633,0.8147954,0.777725,0.813794,0.8037087,0.8255978,0.7706577,0.8156131,0.8009897,0.8009945,0.4160201,0.8111792,0.7808951,0.775719,0.8272842,0.8385321,0.8113516,0.8273078,0.8100494,0.7848249,0.8278772,0.7959027,0.8129668,0.795257,0.7979661,0.8127211,0.7797476,0.817384,0.8037131,0.7770637,0.8129977,0.8021093
0.1466044,0.1038918,0.1159653,0.1068221,0.09643249,0.1153658,0.1223775,0.0997728,0.1088813,0.1085787,0.107493,0.1113437,0.1028483,0.1059186,0.09524622,0.1101902,0.1098881,0.1043116,0.1012908,0.1224801,0.09329695,0.1075717,0.1162714,0.1150731,0.09838423,0.09324706,0.1143515,0.1060774,0.1454356,0.1272619,0.1055357,0.1083885,0.09684462,0.1202418,0.0949761,0.09978526,0.1062288,0.1199992,0.08684491,0.1173086,0.1285747,0.113199,0.1098965,0.1222972,0.1349883,0.09446814,0.1020076,0.1065171,0.110076,0.0977255,0.1036826,0.1030566,0.09941211,0.1295834,0.1187348,0.1227491,0.1037761,0.1100309,0.1152431,0.1127352,0.1272503,0.1163882,0.1143418,0.1102037,0.130302,0.1242738,0.114262,0.1252422,0.124382,0.1043553,0.1144542,0.104886,0.1034769,0.1028088,0.1140232,0.1272259,0.1232215,0.1076911,0.1086713,0.0967772,0.09979969,0.1481919,0.1008082,0.100662,0.1284178,0.1060062,0.121045,0.1064733,0.1073109,0.0713539,0.1091432,0.1550276,0.1127876,0.1266875,0.1129594,0.1241072,0.1086745,0.1045896,0.1163036,0.1112726,0.1161777,0.1140323,0.128336,0.1031883,0.1277457,0.110415,0.1002648,0.1269726,0.1155342,0.09447878,0.1255432,0.1127341,0.1109394,0.1187198,0.09897235,0.11581,0.1198967,0.1287211,0.1101587,0.146102,0.1398197,0.1126447,0.09819219,0.09463858,0.1080647,0.1075292,0.1096463,0.1087466,0.1293057,0.1260414,0.1088751,0.1019309,0.1088228,0.1066119,0.1207454,0.1018126,0.1005946,0.1161278,0.1076208
0.755948,0.7625743,0.7309356,0.751928,0.7572992,0.7588998,0.7459945,0.7761764,0.7646363,0.7827579,0.7901375,0.7495221,0.7681009,0.7578157,0.7830555,0.791589,0.7703508,0.7608583,0.7832889,0.781179,0.7662382,0.7709658,0.7799531,0.7671376,0.7803622,0.7640029,0.783123,0.7611071,0.7718244,0.777421,0.7790022,0.7633852,0.7749206,0.721454,0.7900113,0.7825777,0.7548562,0.7403674,0.8045419,0.7681268,0.7481668,0.7736801,0.7785063,0.7273769,0.7670991,0.7782113,0.7820755,0.7721701,0.7371448,0.7654775,0.7836989,0.7687845,0.7772715,0.7500596,0.7517867,0.7822025,0.7510056,0.7596986,0.7510829,0.7543171,0.7659571,0.7333019,0.7682096,0.758705,0.745909,0.7473052,0.7495154,0.7563436,0.7662359,0.7698141,0.7723505,0.813114,0.7599628,0.7844805,0.7453743,0.7686927,0.7505603,0.7801091,0.749832,0.7787445,0.7596502,0.6772334,0.7653116,0.7520517,0.722005,0.7670764,0.7265833,0.7889612,0.7605938,0.7583649,0.7856879,0.7460525,0.7578608,0.7727079,0.7668339,0.7730516,0.740706,0.783179,0.781161,0.7873412,0.7625464,0.7613512,0.7258674,0.7865294,0.7257788,0.7464283,0.7576607,0.7780396,0.784578,0.7760843,0.774022,0.741805,0.7736586,0.739942,0.7868252,0.7718393,0.7866642,0.7260846,0.7650505,0.7594976,0.7347472,0.7621018,0.7384142,0.74405,0.733529,0.7270054,0.7517459,0.7909728,0.7465536,0.7636123,0.7452222,0.7576244,0.7683214,0.7669749,0.7424216,0.7646852,0.7707431,0.7792037,0.7974631
0.5649294,0.5309923,0.6086546,0.5980851,0.5914354,0.5235531,0.5551874,0.6548684,0.6007057,0.6466423,0.5882173,0.5965636,0.574806,0.5736439,0.592045,0.6342592,0.5753217,0.5802585,0.5145406,0.5515062,0.5662351,0.5143417,0.5821878,0.6119248,0.6088819,0.6478933,0.5779301,0.6120372,0.5168626,0.5283071,0.4863793,0.6006956,0.5591835,0.5663987,0.6373054,0.603728,0.5491872,0.5851074,0.6216482,0.5989836,0.5374532,0.5845388,0.5965197,0.5502949,0.4829749,0.6250151,0.6012297,0.584931,0.6138423,0.6181853,0.5997795,0.6415372,0.5635413,0.6318692,0.6064953,0.5856597,0.5969137,0.5605337,0.587673,0.5555826,0.5905881,0.5743091,0.6280754,0.6287003,0.5643193,0.5632986,0.5848741,0.5674444,0.5166252,0.5363576,0.621472,0.5847374,0.632131,0.5865669,0.6126655,0.5971805,0.6398104,0.5291147,0.5544589,0.6083468,0.526733,0.5003121,0.5806004,0.5243395,0.5823873,0.6332021,0.6105611,0.5841522,0.6008452,0.5122657,0.4942996,0.5520312,0.6470643,0.5773463,0.5016657,0.5406049,0.5941126,0.6034231,0.5916159,0.6575832,0.5874293,0.5992847,0.49855,0.6376553,0.4606834,0.5333458,0.5714409,0.6538792,0.5799547,0.62612,0.5352902,0.6464227,0.6459826,0.5376538,0.5914026,0.5656528,0.6324455,0.4976981,0.5318434,0.5924423,0.6033637,0.6272461,0.5530592,0.4839432,0.580674,0.5667264,0.5545191,0.5983347,0.5875955,0.5970937,0.5956094,0.58582,0.5969626,0.5865576,0.5405232,0.5289026,0.6274111,0.5951254,0.5800304
0.2431132,0.2359294,0.2551773,0.2489874,0.2314254,0.2135178,0.2598227,0.2647892,0.2483758,0.2709874,0.224365,0.2205625,0.2272581,0.2338853,0.2375548,0.2300706,0.2460784,0.2622636,0.2177289,0.2251301,0.2471566,0.2436133,0.2169569,0.2385638,0.2128176,0.2318104,0.2222811,0.2455723,0.219289,0.218267,0.2546941,0.2882786,0.2058107,0.2752734,0.2653187,0.2282196,0.2422888,0.2078333,0.2144585,0.2387563,0.2207199,0.2119856,0.2402673,0.256697,0.2006457,0.2264746,0.2738543,0.2586255,0.2541004,0.2585429,0.1955148,0.27547,0.2475308,0.2614663,0.2403353,0.2373186,0.2100108,0.2550061,0.2193093,0.2023236,0.220859,0.2543157,0.2457438,0.2556013,0.2113547,0.2802583,0.248594,0.2503713,0.2250338,0.1970419,0.2152619,0.2207747,0.2158259,0.2509883,0.2275421,0.2062015,0.2323521,0.2290218,0.235304,0.237616,0.1985002,0.2332653,0.2240762,0.2669119,0.218195,0.2453822,0.2447862,0.2339388,0.2624722,0.2062885,0.2318818,0.2198948,0.2606689,0.2414832,0.2368661,0.247932,0.2399026,0.2254569,0.2412779,0.204876,0.2554484,0.186566,0.2024234,0.2640717,0.2114269,0.2201993,0.2175858,0.2530254,0.2294708,0.2310993,0.232649,0.2437115,0.2933709,0.2241197,0.1898745,0.17614,0.2396319,0.169393,0.2206087,0.1913168,0.2351477,0.2388573,0.2165339,0.2382896,0.2294615,0.2307127,0.2185121,0.219107,0.2195364,0.2188812,0.2518884,0.2551113,0.2354226,0.2728662,0.1841528,0.2283703,0.2581484,0.2120413,0.2318629
0.02499027,0.01172999,0.02033766,0.01916859,0.03913046,0.02161093,0.02350499,0.02069776,0.01950624,0.05286729,0.04534622,0.02827548,0.02691501,0.02383498,0.02443234,0.02951648,0.02078,0.03555635,0.01104389,0.02859862,0.04192296,0.02081702,0.01855673,0.02502693,0.03029055,0.01788476,0.04712269,0.02271686,0.02637935,0.02569784,0.03748352,0.02660996,0.03987139,0.03787163,0.0193779,0.02153615,0.03435237,0.04344051,0.02477615,0.04905662,0.06512764,0.02058754,0.0302401,0.02299288,0.05962524,0.02056405,0.05004405,0.02437296,0.05163439,0.01965792,0.01932038,0.029351,0.02628515,0.03389075,0.03494523,0.02235475,0.02689471,0.04322349,0.07570679,0.04299849,0.06814227,0.03704632,0.02466132,0.08262151,0.02687266,0.03016306,0.03024024,0.02175674,0.03993606,0.03683426,0.03445358,0.01604136,0.0281869,0.02099152,0.02964981,0.04381615,0.03770449,0.02008939,0.02654989,NA,0.02944302,0.02584708,0.02890637,0.03810398,0.03794616,0.03531916,0.02490378,0.0293658,0.02522485,0.04266234,0.01773869,0.04987219,0.02842686,0.03406765,0.01756159,0.05755194,0.02110879,0.02457267,0.05115205,0.02677801,0.04402248,0.02787663,0.01590532,0.03530359,0.01374674,0.02265506,0.01911995,0.01519773,0.02475034,0.02392916,0.018959,0.04530859,0.05613805,0.03839989,0.02914346,0.02937258,0.03261468,0.07417848,0.02084738,0.03294007,0.04277115,0.02031386,0.04010103,0.02752093,0.03542329,0.01884649,0.03925684,0.01387173,0.02271906,0.02765463,0.08705944,0.02943554,0.02313339,0.03050804,0.02585371,0.0205512,0.02088275,0.037186,0.03208155
0.6535065,0.6259773,0.6862219,0.708068,0.6835392,0.6111242,0.660246,0.6724296,0.6788342,0.6948448,0.646259,0.6432478,0.6878448,0.663289,0.6738002,0.6933082,0.6542736,0.6843644,0.6444101,0.6790515,0.6910945,0.660989,0.688109,0.6790762,0.7056292,0.6517212,0.6398308,0.681655,0.6495316,0.6142203,0.6776903,0.6495854,0.6823596,0.6584409,0.6923609,0.7192414,0.6397831,0.6391247,0.6719244,0.6847429,0.6567884,0.6658903,0.6555637,0.6403145,0.6644387,0.6535465,0.7026783,0.6730942,0.6652932,0.6782558,0.6609021,0.6696845,0.6558856,0.6501324,0.6403502,0.6636696,0.6660128,0.6421738,0.6733178,0.6536861,0.6570028,0.6895571,0.6312135,0.6782077,0.6477872,0.6739593,0.6691154,0.6878029,0.6851252,0.6415789,0.6352062,0.6478217,0.6922508,0.7028953,0.6790343,0.6534674,0.6392916,0.670432,0.6475798,0.6611884,0.6864514,0.6351644,0.6100962,0.5995084,0.6376989,0.6670875,0.6991215,0.6599058,0.6721699,0.6097822,0.6654031,0.6854254,0.6881492,0.665957,0.6972274,0.6320825,0.6970299,0.6563382,0.6672743,0.6424493,0.6799362,0.6275813,0.6640224,0.6938035,0.6452389,0.6673504,0.6361197,0.6886656,0.6752036,0.6943303,0.6591887,0.6610745,0.6789864,0.6611821,0.6802361,0.635516,0.6695487,0.631066,0.6579237,0.6255209,0.6623639,0.6329317,0.628746,0.5948657,0.6600752,0.7074905,0.6938562,0.6695617,0.6694678,0.6530818,0.6977185,0.6736479,0.6662256,0.6516379,0.6422395,0.6506724,0.7171053,0.6817997,0.6968116
0.83679,0.8384003,0.8471636,0.8454921,0.8412896,0.8106154,0.8457292,0.8754541,0.8849748,0.8494234,0.8624098,0.8397688,0.851393,0.8810311,0.8700564,0.8714442,0.8283651,0.8546933,0.8604444,0.8567001,0.8692186,0.8353254,0.8548682,0.8412084,0.8717659,0.8586735,0.8571519,0.8569282,0.795667,0.8040258,0.8690859,0.8606601,0.8511218,0.8457243,0.8723071,0.8682918,0.8434842,0.8302144,0.8701877,0.8341995,0.8217824,0.8511034,0.8641147,0.8215293,0.8483933,0.8824397,0.8471313,0.8410323,0.863176,0.864445,0.8432539,0.8605324,0.8724872,0.824,0.8349217,0.8584738,0.8809313,0.8346094,0.8726823,0.8305351,0.8300304,0.8284914,0.863831,0.8627203,0.8505234,0.8508283,0.8507794,0.8422207,0.86851,0.8605024,0.8687852,0.8668937,0.8650156,0.878985,0.8777844,0.8271183,0.8323569,0.8522701,0.8168101,0.8516562,0.8530213,0.733965,0.8484988,0.8575572,0.8363619,0.8568026,0.8480133,0.8504444,0.8478971,0.8543702,0.8439843,0.8432267,0.8330271,0.8657738,0.8641474,0.8326778,0.8501788,0.8500457,0.8462259,0.8688496,0.8521491,0.8437079,0.8323689,0.881905,0.8341315,0.8288135,0.8476239,0.8487321,0.8595666,0.8564613,0.8796921,0.8563871,0.8821372,0.8185094,0.8366432,0.8416777,0.8280712,0.8427346,0.8663828,0.8416749,0.8379588,0.8596108,0.8513727,0.8628344,0.8527053,0.8444659,0.8540082,0.8665911,0.8092733,0.8227265,0.8450413,0.8609852,0.8512943,0.8450627,0.8321571,0.8228906,0.8415992,0.8620258,0.862262
0.1233134,0.09224464,0.1035925,0.1029536,0.07507885,0.1021716,0.1154902,0.09684407,0.1173558,0.1209801,0.08505641,0.1019095,0.1316063,0.07596406,0.09017614,0.1000724,0.1141041,0.09104505,0.06814598,0.1128159,0.09328572,0.1153667,0.08590977,0.1151302,0.1018582,0.08964063,0.09714823,0.1011015,0.1061828,0.1084922,0.08361106,0.09540801,0.1155495,0.113241,0.1001752,0.1043861,0.07681644,0.0883386,0.08594845,0.1184524,0.1243279,0.09980462,0.1149284,0.1001408,0.1231997,0.1054822,0.1224365,0.07954826,0.1171188,0.1031296,0.07724427,0.1133883,0.1134268,0.1233642,0.1259209,0.09512202,0.105018,0.1181747,0.09903522,0.112273,0.09832557,0.121033,0.1200603,0.1226566,0.1399726,0.07944397,0.1002057,0.07295956,0.07599925,0.1077104,0.08627567,0.05658218,0.0916268,0.08110578,0.113651,0.1151258,0.1059766,0.1067207,0.1247324,0.1040374,0.1011156,0.08343501,0.08756316,0.06308839,0.1287323,0.1058805,0.1114513,0.1084168,0.08557944,0.09653947,0.06811138,0.1317454,0.07217667,0.1013885,0.1180972,0.1464609,0.1129815,0.08989657,0.07140322,0.1051473,0.1057566,0.09946626,0.1094335,0.08713716,0.1129516,0.1193884,0.08405731,0.1144152,0.1170109,0.08950803,0.09009767,0.102006,0.1105957,0.1006853,0.1410597,0.1042192,0.09092501,0.1351216,0.09510468,0.1218616,0.102293,0.09975014,0.07568786,0.1182686,0.08992635,0.1237281,0.1252648,0.08283725,0.1135614,0.076667,0.1060019,0.08663126,0.07689708,0.1115498,0.120544,0.1193371,0.1085139,0.1138162,0.09504656
0.177669,0.1353977,0.1519079,0.1397493,0.123013,0.1029025,0.1311898,0.08787726,0.1520678,0.138225,0.1383771,0.1612289,0.1175469,0.1016144,0.1266334,0.1230012,0.1691568,0.1332296,0.1063153,0.1285694,0.1116776,0.1016597,0.09813646,0.133817,0.1087944,0.09527101,0.1101895,0.1214158,0.1536665,0.1710141,0.1178117,0.140531,0.1238623,0.1593459,0.07630038,0.1100283,0.0887337,0.1405034,0.07969858,0.1393363,0.1460951,0.1499489,0.1461966,0.1194449,0.1324253,0.120452,0.1199425,0.0909864,0.1205063,0.1142374,0.1517684,0.1004873,0.1163583,0.1302585,0.1762355,0.1335746,0.1242745,0.1640017,0.1161657,0.09635935,0.1384971,0.1486296,0.144483,0.1581471,0.1828998,0.1249948,0.1043197,0.1018202,0.09659567,0.1358124,0.1224791,0.08730873,0.1072906,0.09397085,0.1249923,0.1504321,0.1534813,0.1029489,0.1317704,0.1156615,0.1523794,0.1821461,0.1218502,0.1074028,0.1866488,0.182725,0.1238164,0.1140895,0.1357771,0.1318021,0.09233369,0.2014335,0.1265517,0.09234045,0.1161962,0.1476032,0.1381514,0.1133061,0.08456573,0.08201478,0.1375228,0.1272103,0.1398302,0.1195847,0.1133676,0.1621488,0.1276026,0.1701733,0.1081702,0.063979,0.09489305,0.1236927,0.1086121,0.1230193,0.1241182,0.1220964,0.09751508,0.1342133,0.09917387,0.1553207,0.1595654,0.1065914,0.12373,0.1182561,0.09802277,0.09103537,0.1379535,0.1172709,0.1413053,0.1360122,0.1365593,0.1452684,0.128585,0.1136141,0.1419413,0.1106913,0.122245,0.1367044,0.1157026
0.06442878,0.05115678,0.04796044,0.06231195,0.06462531,0.06736817,0.0822637,0.05401207,0.07041208,0.08332016,0.05287019,0.04083442,0.0565722,0.05096916,0.04748106,0.06756955,0.06020654,0.07787131,0.06406247,0.06152033,0.05151378,0.03645284,0.05196951,0.03937745,0.04913166,0.0488349,0.05413949,0.07123423,0.07278185,0.05692893,0.07183776,0.05357358,0.06366912,0.0497797,0.05579463,0.0583115,0.04455291,0.08697984,0.04879934,0.05687815,0.06684959,0.0531726,0.05948067,0.05216695,0.0610237,0.06213816,0.05600539,0.06515644,0.05379087,0.0778908,0.06206051,0.06718942,0.05510184,0.08167664,0.07996015,0.04347109,0.04193259,0.06729315,0.05983846,0.07780655,0.05138592,0.04739365,0.03469349,0.08551584,0.06267125,0.08446851,0.04472721,0.06655052,0.05658354,0.05002816,0.05072469,0.05297847,0.07455424,0.04607864,0.05271483,0.0595961,0.07083484,0.05576894,0.06191582,0.06464344,0.05603171,0.09223489,0.0621969,0.05538342,0.0606357,0.06509552,0.06971204,0.0681027,0.0777515,0.05923068,0.05292545,0.08923246,0.04539379,0.06074226,0.0542348,0.1000587,0.06450658,0.07689793,0.05671186,0.07078604,0.07227717,0.09094439,0.0804347,0.06930475,0.05810637,0.07837509,0.05781594,0.04623472,0.03327229,0.06278728,0.04127557,0.0896479,0.05195438,0.05565566,0.06635574,0.06265406,0.05777304,0.0957244,0.04763312,0.05979452,0.05853007,0.08737885,0.05326996,0.05912971,0.08658805,0.06546187,0.06131563,0.0615883,0.07272819,0.05815344,0.05877563,0.05146195,0.06749447,0.06896816,0.07607366,0.06155497,0.05767211,0.08579265,0.06684713
0.3758821,0.3417579,0.3775769,0.3793014,0.3324288,0.3350626,0.3742842,0.3309182,0.3509195,0.3380786,0.3147255,0.3585956,0.3711109,0.3163699,0.3339618,0.3396599,0.35346,0.3263394,0.3177935,0.3547522,0.3210899,0.3482094,0.3437248,0.3229759,0.3394846,0.3384572,0.3330724,0.3376592,0.3739682,0.358279,0.3222314,0.3546771,0.3768199,0.3597324,0.3094791,0.311311,0.2970392,0.3672241,0.3323105,0.3656154,0.3246363,0.3289396,0.3319354,0.311608,0.3395675,0.3314298,0.317255,0.3417514,0.3557136,0.3250615,0.3377583,0.3305385,0.3181682,0.368509,0.3450793,0.3412222,0.329254,0.3556277,0.3154103,0.3073057,0.3705595,0.3622611,0.320697,0.3375849,0.3462516,0.3344975,0.297215,0.3434866,0.3102008,0.3533431,0.3763099,0.3422163,0.3347115,0.302612,0.3488603,0.3834938,0.363415,0.3103257,0.3212985,0.3264227,0.3237026,0.3764569,0.3289062,0.3714579,0.3568389,0.3283394,0.3603312,0.3707417,0.3379582,0.3796144,0.3367315,0.4062158,0.335932,0.3404754,0.3436778,0.366949,0.3726246,0.3412813,0.3344399,0.3161689,0.3541614,0.3154302,0.3633142,0.3139315,0.3204513,0.3666984,0.3742813,0.3695463,0.3277605,0.3002698,0.3256175,0.3306787,0.3231731,0.3595944,0.30592,0.3370641,0.3089929,0.3644045,0.3130478,0.385839,0.3836493,0.3259217,0.3366428,0.3133306,0.3304467,0.2976525,0.3504542,0.3147279,0.3668064,0.3564374,0.3494062,0.3527759,0.3412338,0.357579,0.3498585,0.3029157,0.3297315,0.3460111,0.3185664
0.1587785,0.1166231,0.1616763,0.1188683,0.1147187,0.120554,0.1328896,0.1050852,0.1494705,0.1543397,0.1285433,0.1347813,0.1693597,0.1041485,0.1179535,0.1225069,0.1421056,0.1213848,0.08612004,0.1267596,0.1371138,0.1242113,0.1079336,0.1225902,0.1143175,0.116029,0.1200392,0.1092379,0.1573913,0.1747286,0.1349405,0.1237405,0.1060167,0.1554453,0.1151288,0.09417158,0.1205437,0.124392,0.1038603,0.1269741,0.107547,0.115726,0.1390716,0.1298905,0.1136729,0.1144799,0.11598,0.1021874,0.1083061,0.1094548,0.1146648,0.1238402,0.1097079,0.1377168,0.1268393,0.1274678,0.1119349,0.1249524,0.127819,0.1353273,0.1453847,0.1379496,0.1181818,0.1313469,0.1456269,0.1243533,0.1141557,0.1111192,0.1088143,0.1232099,0.1281668,0.1025782,0.1036336,0.09748455,0.1263999,0.1303301,0.1317764,0.1187046,0.1220952,0.1129452,0.1093837,0.2379439,0.1195776,0.1096951,0.1345964,0.1114593,0.1310201,0.1218066,0.1284459,0.1076394,0.09536798,0.164997,0.1417284,0.09963111,0.1299148,0.151799,0.1137096,0.1154141,0.1318345,0.1002052,0.1224315,0.1088007,0.1339633,0.1076162,0.1311619,0.1314007,0.1189909,0.1262775,0.1052326,0.08454994,0.1069824,0.1205778,0.1000645,0.1444255,0.1319597,0.12005,0.1373189,0.1539989,0.1100725,0.1307123,0.1742441,0.1229071,0.1138523,0.09542074,0.112283,0.1101521,0.1124806,0.113043,0.1271872,0.1490052,0.1531524,0.1177613,0.1356811,0.1230795,0.141456,0.09603964,0.1182515,0.1539059,0.1261047
0.4273047,0.4334417,0.4211458,0.4331994,0.4456047,0.3874709,0.4180615,0.4516548,0.4116586,0.4481266,0.4126965,0.4109209,0.4319872,0.4283326,0.4322718,0.4132081,0.4333559,0.4415837,0.407263,0.4593188,0.4257788,0.405594,0.425194,0.4066763,0.4418491,0.404462,0.3963705,0.4376318,0.4208525,0.4111024,0.4057028,0.405968,0.3873488,0.454981,0.4375313,0.4085057,0.4271946,0.4014626,0.4190524,0.428605,0.3743334,0.4089141,0.4061173,0.417237,0.4158658,0.4190249,0.4543609,0.4254393,0.4328811,0.4561797,0.3861173,0.4481782,0.4265787,0.4445922,0.4279456,0.4341589,0.4350023,0.4272591,0.4154686,0.4040852,0.4177564,0.4149032,0.4386248,0.4199072,0.4254687,0.4362933,0.4154432,0.4345345,0.4214768,0.3956441,0.4021799,0.4082441,0.4328706,0.4556035,0.4370266,0.3969184,0.4304031,0.4033396,0.4220907,0.4143848,0.406407,0.3914517,0.3941277,0.417248,0.4330952,0.4023183,0.4176851,0.4353969,0.4351208,0.3858857,0.407162,0.4177655,0.4258892,0.4312733,0.4073276,0.4335093,0.4283462,0.4420497,0.4264576,0.4043114,0.409626,0.3978992,0.3816064,0.4383872,0.407071,0.4121294,0.4124429,0.4492329,0.4519744,0.4167189,0.4202743,0.4149304,0.4294744,0.4204017,0.4047504,0.4199772,0.4306191,0.3893717,0.4007489,0.420957,0.4257745,0.4223253,0.4194151,0.3971492,0.4210527,0.4158911,0.4042159,0.4040718,0.4142091,0.4359556,0.4295101,0.4229347,0.4397622,0.4318429,0.3921587,0.4097878,0.3965208,0.4366788,0.4368011
